Pasta with Turkey Sausage and Smoked Mozzarella,Pasta with a tomato sauce with Italian turkey sausage and smoked mozzarella cheese.,"['Dinner', 'Comfort Food', 'Quick and Easy', 'Italian Sausage', 'Mozzarella', 'Pasta and Noodles', 'Sausage', 'Turkey']",5 minutes,30 minutes,Serves 4,"['2 tablespoons extra virgin olive oil', '1 medium yellow onion, chopped', '1 clove garlic, minced', '2 14-ounce cans crushed tomatoes or whole peeled tomatoes', '1 pound Italian turkey sausage, bulk or cut into 1/2-inch slices*', 'Pinch red pepper flakes', '3/4 pound\xa0fusilli pasta', 'Salt', '3 ounces smoked Mozzarella cheese, cut into 1/4-inch cubes', '1/4 cup freshly grated Parmesan cheese']","['Sauté onions and garlic: Heat olive oil in a large skillet on medium heat.\xa0Add the onions and cook until translucent, about 5 minutes. Add the garlic and cook a minute more.']",https://www.simplyrecipes.com/wp-content/uploads/2010/07/pasta-sausage-smoked-mozz-vertical-a-1600.jpg,Elise Bauer
Mom’s Perfect Pork Chops,Pan-fried pork chops on the stovetop are so quick and easy! Use a homemade dry rub to really bring out the flavor of the chops.,"['Dinner', 'Comfort Food', 'Quick and Easy', 'Gluten-Free', 'Low Carb', 'Paleo', 'Dry Rub', 'Pork', 'Pork Chops']",10 minutes,15 minutes,"Serves 4 to 6, depending on the thickness of the chops","['1/4 cup cumin seeds', '3 tablespoons whole black peppercorns', '1 tablespoon coriander seeds', '2 tablespoons sugar', '1 1/2 teaspoons sea salt', '4 pork chops (bone-in or boneless)', '1 teaspoon bacon fat or extra virgin olive oil', 'Salt', '1 to 2 teaspoons dry rub']","['Make the dry rub: Combine cumin, peppercorns, and coriander in a heavy medium skillet. Stir over medium heat until fragrant and toasted, about 8 minutes. Cool slightly.']",https://www.simplyrecipes.com/wp-content/uploads/2008/02/Moms-Pork-Chops-LEAD-1.jpg,Elise Bauer
Instant Pot Mashed Potatoes,"Make mashed potatoes in the Instant Pot or pressure cooker! They're ready in about 30 minutes, from start to finish and are perfect every time. Add garlic if you like! ","['Side Dish', 'Christmas', 'Holiday', 'Thanksgiving', 'Comfort Food', 'Instant Pot', 'Pressure Cooker', 'Quick and Easy', 'Gluten-Free', 'Vegetarian', 'Mashed Potatoes', 'Potatoes', 'Vegetables']",10 minutes,20 minutes,8 to 10 servings (makes about 7 cups),"['1 cup water', '3 to 3 1/2 pounds (4 large) russet potatoes, peeled and sliced 1-inch thick ', '4 cloves garlic, peeled (optional)', '3/4 cup whole milk', '3 tablespoons unsalted butter', '1 1/2 teaspoons kosher salt', '1/2 teaspoon freshly ground black pepper', 'Chopped fresh chives or parsley, for garnish (optional)']",['Pressure cook the potatoes and garlic: Place a steamer basket in the bottom of your electric pressure cooker and add 1 cup of water. Add the sliced potatoes and peeled garlic cloves (if using) on top of the steamer basket.'],https://www.simplyrecipes.com/wp-content/uploads/2017/10/2017-10-26-PressureCookerMashedPotatoes-12.jpg,Coco Morante
Buttery Tomato Pasta,"Pasta with the easiest ever tomato sauce made with whole canned tomatoes, butter, sugar, basil, and salt and pepper.","['Side Dish', 'Comfort Food', 'Quick and Easy', 'Vegetarian', 'Pasta and Noodles', 'Tomato']",5 minutes,20 minutes,Serves 4,"['1/2 pound of fusilli pasta or elbow macaroni', '1 14 ounce can of good quality whole tomatoes', '2 Tbsp butter', '2 teaspoons sugar (more or less to taste)', 'Salt', 'Pepper', 'Pinch of dried basil or fresh sliced basil (optional)']","['Cook the pasta: Half fill a 4 quart pot with water. Add a tablespoon of salt. Bring salted water to boil. Add pasta. Cook until al dente, tender but still a little firm.']",https://www.simplyrecipes.com/wp-content/uploads/2012/04/buttery-tomato-pasta-vertical-b-735.jpg,Elise Bauer
Easy Croque-Madame (Ham and Grilled Cheese Sandwich with Fried Egg),"Ever had a Croque-Madame? This is a classic French ham and grilled cheese sandwich, topped with a fried egg! Great for an easy lunch or dinner.","['Breakfast', 'Brunch', 'Dinner', 'Lunch', 'Sandwich', 'Comfort Food', 'Quick and Easy', 'French', 'Egg', 'Ham']",10 minutes,10 minutes,Serves 1,"['2 slices sandwich bread, any favorite variety', '2 tablespoons mayonnaise', '1 tablespoon Dijon mustard', '2 thin slices Gruyere, or other firm, melting cheese (like Comté, Emmental, Jarlsberg), or enough cheese to cover the bread slices', '2 thin slices deli ham, like Black Forest', '2 tablespoons mayonnaise', '1 1/2 tablespoons butter', '1 tablespoons olive oil', '1 large egg', 'Pinch teaspoon salt', 'Pinch teaspoon black pepper', '1 teaspoons chopped fresh thyme or parsley']","['Make the sandwich: Spread both slices of bread with mayonnaise. Flip them over and spread the other side with mustard. Onto one slice of bread, layer a slice of cheese, the ham, and the other slice of cheese. Top with the other slice of bread, mustard-side down. (The mayonnaise sides should face out.)']",https://www.simplyrecipes.com/wp-content/uploads/2017/12/2017-12-Croque-Madame-5.jpg,Sheryl Julian
Ultimate Turkey Club Sandwich with Garlic Aioli,"What makes this Club Sandwich the ULTIMATE? Oven roasted turkey, crispy bacon, fresh veggies, and a homemade garlic aioli! This layered turkey club sandwich takes a little time to build, but it’s worth every step.","['Family-Friendly', 'Dinner', 'Lunch', 'Sandwich', 'Favorite Summer', 'Game Day', 'Comfort Food', 'Make-ahead', 'Bacon', 'Garlic', 'Mayonnaise', 'Tomato', 'Turkey']",20 minutes,"1 hour, 20 minutes",Makes 6 large club sandwiches,"['1 (2-3 pound) turkey breast, bone-in and skin-on', '2 tablespoons olive oil', '1 teaspoon kosher salt', '1 teaspoon ground black pepper', '12 strips bacon', '1 loaf (18 slices) white sandwich bread', '6 slices sharp cheddar cheese', '3 avocados, sliced', '2 tomatoes', '1 head romaine lettuce', '1 bulb garlic, roasted', '1 cup mayonnaise', 'Juice from 1/2 lemon', 'Pinch of salt']","['Prepare the bacon: Line a baking sheet with foil, then top with a wire baking rack (cookie cooling rack). Lay the bacon strips on the wire rack perpendicular to the wires, making sure the bacon pieces don’t overlap.']",https://www.simplyrecipes.com/wp-content/uploads/2020/04/Turkey-Club-LEAD-2.jpg,Nick Evans
Tuna Melt,"Tuna melts are easy to make at home! Make some tuna salad, sandwich with cheese, and grill on the stovetop until toasty. Makes a simple lunch or a light dinner.","['Family-Friendly', 'Lunch', 'Sandwich', 'Comfort Food', 'Kid-friendly', 'Pantry Meal', 'Quick and Easy', 'Fish', 'Grilled Cheese Sandwich', 'Tarragon', 'Tuna', 'Tuna Salad']",10 minutes,8 minutes,4 sandwiches,"['1 thinly sliced green onion, including the greens', '3 tablespoons chopped fresh flat-leaf parsley', '2 tablespoons chopped fresh tarragon leaves, or 2 teaspoons dried tarragon, crumbled', 'Zest of one lemon', '2 teaspoons lemon juice', '1 teaspoon Dijon mustard', '1/8 teaspoon freshly ground black pepper', '1/3 cup mayonnaise', '2 6-ounce cans solid white tuna, well drained and flaked', '8 slices French or Italian loaf bread (or your favorite bread), sliced 1/2-inch thick', '1 thinly sliced tomato (8 slices)', '4 ounces grated sharp white cheddar cheese (about 1 cup)', '2 tablespoons softened butter']","['Make the tuna mixture: Mix the green onion, parsley, tarragon, lemon juice, lemon zest, Dijon mustard, black pepper, and mayonnaise in a medium sized bowl. Add the drained tuna, mixing with a fork to break up the flakes.']",https://www.simplyrecipes.com/wp-content/uploads/2007/08/Tarragon-Tuna-Melt-LEAD-1-scaled.jpg,Elise Bauer
"Mixed Green Salad with Pecans, Goat Cheese, and Honey Mustard Vinaigrette","Mixed green salad with pecans, dried cranberries, goat cheese, red bell pepper, and a honey mustard balsamic vinaigrette.","['Salad', 'Gluten-Free', 'Vegetarian', 'Pecan', 'Salad Dressing', 'Vinaigrette']",15 minutes,20 minutes,Serves 8,"['4 ounces\xa0whole pecans', '1 tablespoon butter, melted', '1 tablespoon sugar', '3/4 cup extra virgin olive oil', '1/4 cup balsamic vinegar', '2 tablespoons honey mustard', '1 clove garlic, minced (about 1 teaspoon)', '1/4 teaspoon red pepper flakes', 'Salt and pepper to taste', '1 pound mixed salad greens, including fresh baby spinach', '4 ounces goat cheese', '1/4 cup sweetened dried cranberries', '1 red bell pepper, cored, seeded, and cut into 1-2 inch thin slices']","['Toast the pecans: Preheat oven to 300°F. Put the pecans in a bowl, sprinkle the melted butter over them, and toss until they are all well coated with butter. Then sprinkle the pecans with sugar and gently toss again until they are lightly coated.']",https://www.simplyrecipes.com/wp-content/uploads/2009/02/mixed-green-salad-pecans-vertical-a-1800.jpg,Elise Bauer
Chicken and Avocado Salad with Buttermilk Dressing,"This simple, satisfying salad is the perfect way to use up leftover chicken. Top it with a zingy buttermilk dressing and a wedge if garlicky toast!","['Dinner', 'Salad', 'Quick and Easy', 'Healthy', 'Buttermilk', 'Chicken', 'Romaine Lettuce', 'Salad Dressing']",15 minutes,15 minutes,Serves 4,"['1 tablespoon finely chopped shallots', '2 tablespoons lemon juice', '1/4 teaspoon salt', '1/8 teaspoon ground black pepper', '1/2 cup mayonnaise', '1/2 cup buttermilk', '2 tablespoons chopped chives', '4 slices of crusty artisan-style bread', '2 tablespoons olive oil', '1 clove garlic, peeled', '2 hearts of romaine, leaves torn in half, or any other crunchy leafy salad green', '2 cups shredded or sliced leftover chicken', '2 medium ripe avocadoes, sliced', 'A small piece of Parmesan (about 1 ounce), shaved with a vegetable peeler']","['Make the dressing: In a small mixing bowl or a jam jar, combine the shallots, lemon juice, salt and pepper. Let stand for 5 minutes. Add the mayonnaise and buttermilk, and whisk to combine (or put the lid on the jar and shake). Add the chives. Taste and add more salt and pepper if needed.']",https://www.simplyrecipes.com/wp-content/uploads/2018/01/2018-01-Chicken-Avocado-Salad-4.jpg,Sally Vargas
Watercress Salad with Warm Bacon Dressing,Simple watercress salad with fresh peppery watercress and a hot bacon apple cider dressing.,"['Salad', 'Quick and Easy', 'Gluten-Free', 'Salad Dressing', 'Vegetables', 'Watercress']",5 minutes,20 minutes,Serves 4 to 6,"['2 bunches watercress (Try to get mature watercress as shown in the photo, not the hydroponic watercress that Whole Foods carries. It will hold up better to the hot dressing.)', '3-4 slices bacon', '1/4 cup apple cider vinegar', '4 teaspoons sugar', 'Salt and pepper', 'A pinch of ground mustard', 'A pinch of paprika (sweet)']","['Prep the watercress: Rinse thoroughly the watercress, removing old leaves and thick stems. Set aside in a serving bowl.']",https://www.simplyrecipes.com/wp-content/uploads/2007/01/watercress-bacon-salad-horiz-a-1800.jpg,Elise Bauer
Pickled Shrimp,Pickled shrimp with fennel and spices! Easy make-ahead holiday appetizer. Gluten-free. So fun to eat with toothpicks! ,"['Appetizer', 'Gluten-Free', 'Low Carb', 'Paleo', 'Pickle', 'Seafood', 'Shrimp']",20 minutes,10 minutes,1 quart (or about 6 servings),"['1 stalk celery, cut into 2-inch lengths', '1 red onion, thinly sliced', '1 lemon, sliced into very thin rounds', 'Salt, to taste', '4 cups water', '1 pound (12-20 count) raw shrimp, peeled and deveined with tails intact', '1/2 bulb fresh fennel', '1/2 cup cider vinegar', '1/2 cup olive oil, or more if needed', '1 teaspoon crushed red pepper', 'Few sprigs fresh thyme', '1 clove garlic, halved', '2 tablespoons capers and their juices', '2 teaspoons mustard seed']","['Cook the shrimp: In a large saucepan, combine the celery, half the red onion, half the lemon slices, a large pinch of salt, and the water. Bring to a boil, cover and reduce the heat to low, and simmer for 5 minutes. Add then shrimp, and then immediately remove the pan from heat and cover again. Set aside for 5 minutes, or until the shrimp are pink.']",https://www.simplyrecipes.com/wp-content/uploads/2016/10/2016-10-22-PickledShrimp-4.jpg,Sheryl Julian
How to Make Pickled Red Onions,"How to make pickled red onions, it's EASY! Thinly sliced red onions pickled in vinegar with spices.","['Condiment', 'How To', 'Onion', 'Pickle']",5 minutes,15 minutes,Makes 1 1/2 pints,"['1 pound red onions (about 2 med or 1 large), thinly sliced', '1 1/2 cups white vinegar', '1/2 cup sugar', '1/2 cinnamon stick', '5 cloves', '1 bay leaf', '1 star anise', 'Dash red pepper flakes']",['Blanch the onions: Blanch red onions in a saucepan of boiling water for 2 minutes. Drain in colander.'],https://www.simplyrecipes.com/wp-content/uploads/2008/01/pickled-red-onions-vertical-600.jpg,Elise Bauer
Fresh Cherry Compote,"When Northwest sweet cherries are in season, eat as many as you can by the handful and then preserve summer's bounty for later in the year with this simple cherry compote! ","['Breakfast', 'Snack', 'Favorite Summer', 'Condiment', 'Fruit']",10 minutes,5 minutes,1 1/2 cups,"['1 pound whole unpitted Northwest cherries', '2 tablespoons granulated sugar', '1 teaspoon finely grated orange zest', '1/4 cup orange juice', 'Pinch of kosher salt', '1 teaspoon balsamic vinegar']","['Pit the cherries: Use a cherry pitter to remove the cherry pits and cut them in half, leaving a few whole cherries if you like. Once pitted, you should have about 2 1/2 cups cherries.']",https://www.simplyrecipes.com/wp-content/uploads/2020/06/northwest-cherries-100.jpg,Simply Recipes Partners
Vegan Mushroom Gravy,"Vegan Mushroom Gravy is rich with the earthy flavor of cremini mushrooms and intensified with an umami kick from soy sauce and miso. Pour this vegan gravy over mashed potatoes on your Thanksgiving table. Freezes well, too!","['Side Dish', 'Christmas', 'Easter', 'Favorite Fall', 'Favorite Winter', 'Hanukkah', 'Holiday', 'Lent', 'Thanksgiving', 'Condiment', 'Freezer-friendly', 'Make-ahead', 'Sauce', 'Dairy-Free', 'Vegan', 'Vegetarian', 'Gravy', 'Mushroom', 'Mushrooms', 'Vegetables']",10 minutes,35 minutes,3 1/2 to 4 cups,"['1 pound cremini mushrooms, sliced 1/4-inch thick', '1/4 medium onion, sliced 1/4-inch thick', '3 tablespoons olive oil', '1/2 teaspoon kosher salt', '1/8 teaspoon ground black pepper', '1 teaspoon dried thyme', '1/4 cup flour', '3 to 4 cups unsalted vegetable or mushroom stock', '1 1/2 teaspoons soy sauce', '2 teaspoons red, yellow, or white miso,\xa0optional']",['Preheat the oven to 450ºF. Line a rimmed baking sheet with parchment paper.'],https://www.simplyrecipes.com/wp-content/uploads/2019/11/Easy-Vegan-Mushroom-LEAD-5.jpg,Sally Vargas
Blueberry Jam in the Microwave // Cookbook Recipe,Love jam? Love blueberries? How about making jam in the microwave? Let's do it! This recipe comes from Sally Vargas' new book The Blueberry Cookbook.,"['Cookbooks', 'Favorite Summer', 'Condiment', 'Microwave', 'Quick and Easy', 'Blueberry', 'Fruit', 'Jam']",2 minutes,8 minutes,1 8-ounce jar of jam,"['2 cups fresh or frozen cultivated blueberries', '1/3 cup granulated sugar', 'Pinch of fine sea salt', '2 tablespoons lemon juice', '1 teaspoon finely grated lemon zest', '1/4 teaspoon vanilla extract']","['Combine the ingredients: In a medium, microwave-safe bowl, combine the berries, sugar, salt, lemon juice, and lemon zest. The bowl should be large enough for the jam to bubble as it cooks.']",https://www.simplyrecipes.com/wp-content/uploads/2019/08/blueberry-jam-lead-9-1.jpg,Carrie Havranek
How to Make Ghee,"Ghee has a lovely nutty flavor, lasts for up to a year, and has a high smoke point. It can also often be enjoyed by people who are lactose intolerant.","['Condiment', 'How To', 'Make-ahead', 'Indian', 'Paleo', 'Vegetarian']",2 minutes,25 minutes,1 1/2 cups,['1 pound organic unsalted butter'],"['Cut the butter and put it in a pan: Cut the sticks of butter into smaller pieces (any shape or size is fine) and put them in a large, heavy-bottomed saucepan set over medium-low heat.']",https://www.simplyrecipes.com/wp-content/uploads/2019/05/How-to-Make-Ghee-LEAD-5.jpg,Prerna Singh
